3,0,460,630,1060
22,0,0,630,600
36,0,0,630,600
52,0,0,631,600
68,0,0,633,600
84,0,0,635,600
101,0,0,636,600
120,0,0,637,600
147,0,0,637,632
162,0,0,637,639
177,0,0,637,640
193,0,0,637,640
209,0,0,636,640
225,0,0,635,634
242,0,0,634,634
257,0,0,633,634
271,0,0,633,616
285,0,0,637,616
300,0,1600,637,2240
315,-495,920,142,1560
331,-495,920,142,1560
346,-299,920,338,1560
362,-195,920,442,1560
378,-142,920,495,1560
393,-81,920,556,1560
409,-53,920,584,1560
424,-23,920,614,1560
439,-12,920,625,1560
455,-8,920,622,1520
471,0,120,630,720
486,-630,40,0,640
503,-630,40,0,640
519,-428,40,202,640
537,-226,40,404,640
550,-226,40,404,640
565,-107,40,523,640
581,-107,40,523,640
597,-40,40,590,640
612,-40,40,590,640
628,0,380,630,980
644,-630,380,0,980
660,0,40,630,640
676,0,40,630,640
691,0,40,630,640
706,-630,780,0,1380
723,-630,780,0,1380
739,-170,780,460,1380
755,-170,780,460,1380
770,-95,780,535,1380
785,-95,780,535,1380
800,0,380,630,980
816,0,380,630,980
832,0,380,630,980
848,0,380,630,980
864,0,780,630,1380
879,0,780,630,1380
895,0,780,630,1380
910,0,780,630,1380
927,0,780,630,1380
941,0,780,630,1380
957,0,780,630,1380
973,0,780,630,1380
988,0,780,630,1380
1004,0,780,630,1380
1019,0,700,630,1300
1035,0,700,630,1300
1050,0,700,630,1300
1066,0,700,630,1300
1081,0,700,630,1300
1096,-630,220,0,820
1112,-630,220,0,820
1128,-161,220,469,820
1144,-161,220,469,820
1160,-630,540,0,1140
1176,-630,540,0,1140
1191,-428,540,202,1140
1206,0,780,630,1380
1222,0,780,630,1380
1239,0,940,630,1540
1254,0,940,630,1540
1269,0,1000,630,1600
1284,0,1000,630,1600
1300,0,1000,630,1600
1316,0,940,630,1540
1331,0,860,630,1460
1346,0,780,630,1380
1362,0,700,630,1300
1379,0,620,630,1220
1393,0,540,630,1140
1410,0,540,630,1140
1425,0,380,630,980
1440,0,300,630,900
1456,0,220,630,820
1471,0,140,630,740
1488,0,140,630,740
1502,0,0,630,600
1518,0,0,630,600
1533,0,0,630,600
1549,0,0,630,600
1564,0,60,630,660
1580,0,140,630,740
1595,0,220,630,820
1610,0,300,630,900
1627,0,380,630,980
1642,0,460,630,1060
1657,0,540,630,1140
1673,0,620,630,1220
1688,0,700,630,1300
1704,0,780,630,1380
1719,0,860,630,1460
1734,0,940,630,1540
1750,0,1000,630,1600
1765,0,1000,630,1600
1781,0,1000,630,1600
1796,0,1000,630,1600
1812,0,940,630,1540
1828,0,860,630,1460
1843,0,780,630,1380
1858,0,700,630,1300
1873,0,620,630,1220
1889,0,540,630,1140
1905,0,460,630,1060
1920,0,380,630,980
1936,0,300,630,900
1951,0,220,630,820
1967,0,140,630,740
1982,0,60,630,660
1998,0,0,630,600
