3,0,538,630,1138
20,0,0,630,600
35,0,0,630,600
51,0,98,630,698
67,0,98,630,698
83,0,98,630,698
98,0,98,630,698
113,0,338,630,938
129,0,498,630,1098
145,0,578,630,1178
161,0,658,630,1258
175,0,738,630,1338
192,0,738,630,1338
206,0,862,630,1462
222,0,862,630,1462
239,0,862,630,1462
253,0,862,632,1462
269,0,862,634,1462
284,0,862,636,1462
301,0,862,636,1489
319,0,862,637,1489
332,0,862,637,1500
347,0,862,637,1500
363,0,862,637,1502
378,0,862,637,1502
394,0,862,637,1502
410,0,862,637,1502
425,0,862,637,1502
441,0,862,636,1502
457,0,862,634,1502
473,0,862,634,1483
488,0,862,637,1483
503,0,1,637,641
520,0,0,637,640
533,0,0,637,640
549,0,40,637,680
564,0,120,637,760
580,0,120,637,760
594,0,280,637,920
609,0,360,637,1000
624,0,440,637,1080
640,0,520,637,1160
656,0,600,637,1240
671,0,600,637,1240
686,0,760,630,1360
702,0,860,630,1460
718,0,940,630,1540
734,0,940,630,1540
749,0,1000,630,1600
765,0,1000,630,1600
780,0,1000,630,1600
795,0,940,630,1540
811,0,860,630,1460
826,0,780,630,1380
842,0,700,630,1300
858,0,620,630,1220
873,0,540,630,1140
889,0,460,630,1060
904,0,380,630,980
920,0,300,630,900
936,0,220,630,820
951,0,140,630,740
967,0,60,630,660
983,0,0,630,600
998,0,0,630,600
1013,0,0,630,600
1029,0,0,630,600
1044,0,60,630,660
1059,0,140,630,740
1074,0,220,630,820
1089,0,300,630,900
1105,0,380,630,980
1121,0,380,630,980
1137,0,380,630,980
1152,0,380,630,980
1168,0,700,630,1300
1183,0,700,630,1300
1199,0,860,630,1460
1214,0,940,630,1540
1230,0,1000,630,1600
1245,0,1000,630,1600
1260,0,1000,630,1600
1276,0,1000,630,1600
1291,0,940,630,1540
1322,0,860,630,1460
1353,0,780,630,1380
1383,0,700,630,1300
1399,0,620,630,1220
1416,0,620,630,1220
1446,0,460,630,1060
1477,0,380,630,980
1492,0,300,630,900
1507,0,300,630,900
1523,0,140,630,740
1538,0,140,630,740
1553,0,0,630,600
1570,0,0,630,600
1585,0,0,630,600
1601,0,0,630,600
1617,0,60,630,660
1632,0,60,630,660
1648,0,220,630,820
1662,0,300,630,900
1678,0,300,630,900
1694,0,460,630,1060
1710,0,460,630,1060
1726,0,620,630,1220
1742,0,620,630,1220
1757,0,780,630,1380
1772,0,780,630,1380
1788,0,940,630,1540
1804,0,940,630,1540
1818,0,1000,630,1600
1835,0,1000,630,1600
1850,0,1000,630,1600
1866,0,940,630,1540
1882,0,860,630,1460
1897,0,780,630,1380
1913,0,700,630,1300
1930,0,700,630,1300
1945,0,540,630,1140
1962,0,540,630,1140
1976,0,380,630,980
1992,0,380,630,980
2007,0,220,630,820
2024,0,220,630,820
2039,0,60,630,660
2055,0,60,630,660
